2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:02,576 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:02,577 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:02,577 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:02,577 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:02,577 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationSoap12
2016-09-09 10:23:02,577 INFO  [WsdlImporter] Importing binding {http://www.webserviceX.NET}UKLocationSoap12
2016-09-09 10:23:02,577 INFO  [Soap12HttpBindingImporter] importing endpoint http://www.webservicex.net/uklocation.asmx
2016-09-09 10:23:02,577 INFO  [Soap12HttpBindingImporter] importing operation GetUKLocationByCounty
2016-09-09 10:23:02,577 INFO  [Soap12HttpBindingImporter] importing operation GetUKLocationByPostCode
2016-09-09 10:23:02,578 INFO  [Soap12HttpBindingImporter] importing operation GetUKLocationByTown
2016-09-09 10:23:02,578 INFO  [Soap12HttpBindingImporter] importing operation ValidateUKAddress
2016-09-09 10:23:02,579 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationSoap
2016-09-09 10:23:02,579 INFO  [WsdlImporter] Importing binding {http://www.webserviceX.NET}UKLocationSoap
2016-09-09 10:23:02,579 INFO  [Soap11HttpBindingImporter] importing endpoint http://www.webservicex.net/uklocation.asmx
2016-09-09 10:23:02,579 INFO  [Soap11HttpBindingImporter] importing operation GetUKLocationByCounty
2016-09-09 10:23:02,579 INFO  [Soap11HttpBindingImporter] importing operation GetUKLocationByPostCode
2016-09-09 10:23:02,579 INFO  [Soap11HttpBindingImporter] importing operation GetUKLocationByTown
2016-09-09 10:23:02,580 INFO  [Soap11HttpBindingImporter] importing operation ValidateUKAddress
2016-09-09 10:23:02,580 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:02,580 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:02,580 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:02,580 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpPost
